date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
2007-01-06,76,Throw Some D's,Rich Boy Featuring Polow Da Don,86.0,76,3,2
2007-01-06,77,Love Like Winter,AFI,88.0,77,2,2
2007-01-06,78,Upgrade U,Beyonce Featuring Jay Z,74.0,59,8,happy
2007-01-06,79,Anna-Molly,Incubus,77.0,66,4,2
2007-01-06,80,The Saints Are Coming,U2 & Green Day,75.0,51,6,happy
2007-01-06,81,Streetcorner Symphony,Rob Thomas,73.0,64,13,1
2007-01-06,82,Red High Heels,Kellie Pickler,94.0,82,4,1
2007-01-06,83,Ladies Love Country Boys,Trace Adkins,90.0,83,3,1
2007-01-06,84,Fidelity,Regina Spektor,98.0,84,2,happy
2007-01-06,85,River,Sarah McLachlan,71.0,71,3,sad
2007-01-06,86,The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,100.0,86,2,happy
2007-01-06,87,Nothing Left To Lose,Mat Kearney,92.0,87,9,happy
2007-01-06,88,A Great Big Sled,The Killers Featuring Toni Halliday,,54,2,happy
2007-01-06,89,Happy Xmas (War Is Over),The Fray,50.0,50,2,happy
2007-01-06,90,I Loved Her First,Heartland,87.0,34,20,sad
2007-01-06,91,Come Back To Me,Vanessa Hudgens,79.0,55,15,2
2007-01-06,92,Some People Change,Montgomery Gentry,67.0,57,11,happy
2007-01-06,93,Take Me As I Am,Mary J. Blige,76.0,58,14,happy
2007-01-06,94,Lost Without U,Robin Thicke,91.0,91,3,1
2007-01-06,95,Listen,Beyonce,,95,1,0
2007-01-06,96,Dem Jeans,Chingy Featuring Jermaine Dupri,85.0,59,8,1
2007-01-06,97,On The Hotline,Pretty Ricky,,97,1,1
2007-01-06,98,Ay Chico (Lengua Afuera),Pitbull,96.0,92,5,happy
2007-01-06,99,Tell Me Baby,Red Hot Chili Peppers,,50,17,2
2007-01-06,100,Tu Amor,RBD,,65,8,happy
2006-12-02,1,I Wanna Love You,Akon Featuring Snoop Dogg,17.0,1,8,happy
2006-12-02,2,Smack That,Akon Featuring Eminem,2.0,2,9,1
2006-12-02,3,Irreplaceable,Beyonce,4.0,3,5,happy
2006-12-02,4,My Love,Justin Timberlake Featuring T.I.,1.0,1,11,sad
2006-12-02,5,Fergalicious,Fergie,3.0,3,9,1
2006-12-02,6,Lips Of An Angel,Hinder,5.0,3,19,happy
2006-12-02,7,Money Maker,Ludacris Featuring Pharrell,6.0,1,15,1
2006-12-02,8,How To Save A Life,The Fray,7.0,3,32,1
2006-12-02,9,Chasing Cars,Snow Patrol,9.0,5,27,happy
2006-12-02,10,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin,14.0,10,7,happy
2006-12-02,11,SexyBack,Justin Timberlake,10.0,1,20,1
2006-12-02,12,It Ends Tonight,The All-American Rejects,11.0,11,8,happy
2006-12-02,13,Show Me What You Got,JAY-Z,8.0,8,7,happy
2006-12-02,14,Say Goodbye,Chris Brown,12.0,10,15,1
2006-12-02,15,Far Away,Nickelback,13.0,8,18,happy
2006-12-02,16,We Fly High,Jim Jones,19.0,16,7,happy
2006-12-02,17,Too Little Too Late,JoJo,15.0,3,14,2
2006-12-02,18,Walk It Out,Unk,21.0,18,11,happy
2006-12-02,19,Before He Cheats,Carrie Underwood,16.0,16,12,2
2006-12-02,20,Call Me When You're Sober,Evanescence,22.0,10,14,happy
2006-12-02,21,Come To Me,Diddy Featuring Nicole Scherzinger,20.0,9,12,2
2006-12-02,22,Waiting On The World To Change,John Mayer,27.0,20,19,1
2006-12-02,23,Hurt,Christina Aguilera,23.0,22,8,sad
2006-12-02,24,Stuntin' Like My Daddy,Birdman & Lil Wayne,24.0,21,12,1
2006-12-02,25,Wind It Up,Gwen Stefani,36.0,25,3,happy
2006-12-02,26,Show Stopper,Danity Kane,18.0,8,14,1
2006-12-02,27,Welcome To The Black Parade,My Chemical Romance,25.0,13,10,2
2006-12-02,28,Get Up,Ciara Featuring Chamillionaire,29.0,7,17,happy
2006-12-02,29,Money In The Bank,Lil Scrappy Featuring Young Buck,37.0,29,10,1
2006-12-02,30,Walk Away (Remember Me),Paula DeAnda Featuring The DEY,43.0,30,7,happy
2006-12-02,31,My Wish,Rascal Flatts,28.0,28,11,1
2006-12-02,32,London Bridge,Fergie,30.0,1,18,1
2006-12-02,33,Want To,Sugarland,32.0,32,9,happy
2006-12-02,34,Promise,Ciara,45.0,34,2,1
2006-12-02,35,She's Everything,Brad Paisley,35.0,35,7,0
2006-12-02,36,White & Nerdy,"""Weird Al"" Yankovic",26.0,9,8,1
2006-12-02,37,Buttons,The Pussycat Dolls Featuring Snoop Dogg,38.0,3,28,1
2006-12-02,38,My Little Girl,Tim McGraw,41.0,35,10,0
2006-12-02,39,When You Were Young,The Killers,39.0,14,15,2
2006-12-02,40,What Hurts The Most,Rascal Flatts,33.0,6,42,1
2006-12-02,41,You Save Me,Kenny Chesney,42.0,41,12,sad
2006-12-02,42,Over My Head (Cable Car),The Fray,44.0,8,41,1
2006-12-02,43,Crazy,Gnarls Barkley,40.0,2,29,happy
2006-12-02,44,Chain Hang Low,Jibbs,34.0,7,16,happy
2006-12-02,45,Suddenly I See,KT Tunstall,52.0,45,19,1
2006-12-02,46,Let's Ride,The Game,,46,1,1
2006-12-02,47,Make It Rain,Fat Joe Featuring Lil Wayne,55.0,47,3,happy
2006-12-02,48,Tim McGraw,Taylor Swift,47.0,47,11,0
2006-12-02,49,Once In A Lifetime,Keith Urban,31.0,31,12,happy
2006-12-02,50,Unappreciated,Cherish,57.0,50,8,happy
2006-12-02,51,Through Glass,Stone Sour,56.0,51,16,1
2006-12-02,52,Maneater,Nelly Furtado,50.0,16,10,1
2006-12-02,53,Wait A Minute,The Pussycat Dolls Featuring Timbaland,77.0,53,2,1
2006-12-02,54,Love Me Or Hate Me (F**k You!!!!),Lady Sovereign,53.0,45,6,sad
2006-12-02,55,Tell Me,Diddy Featuring Christina Aguilera,60.0,55,5,0
2006-12-02,56,I Loved Her First,Heartland,51.0,34,15,sad
2006-12-02,57,Gallery,Mario Vazquez,49.0,35,18,1
2006-12-02,58,About Us,Brooke Hogan Featuring Paul Wall,58.0,33,15,1
2006-12-02,59,Ring The Alarm,Beyonce,54.0,11,11,1
2006-12-02,60,Take Me As I Am,Mary J. Blige,61.0,58,9,happy
2006-12-02,61,Come Back To Me,Vanessa Hudgens,64.0,61,10,2
2006-12-02,62,Watching You,Rodney Atkins,75.0,62,3,1
2006-12-02,63,Push It,Rick Ross,62.0,57,12,1
2006-12-02,64,Some People Change,Montgomery Gentry,69.0,64,6,happy
2006-12-02,65,The Saints Are Coming,U2 & Green Day,,65,1,happy
2006-12-02,66,Say It Right,Nelly Furtado,93.0,66,2,1
2006-12-02,67,Boston,Augustana,67.0,54,7,0
2006-12-02,68,Streetcorner Symphony,Rob Thomas,73.0,68,8,1
2006-12-02,69,Dem Jeans,Chingy Featuring Jermaine Dupri,90.0,69,3,1
2006-12-02,70,Hate (I Really Don't Like You),Plain White T's,68.0,68,3,2
2006-12-02,71,It's Okay (One Blood),The Game Featuring Junior Reid,96.0,71,14,happy
2006-12-02,72,Tu Amor,RBD,71.0,65,5,happy
2006-12-02,73,It Just Comes Natural,George Strait,78.0,73,3,1
2006-12-02,74,Here It Goes Again,OK Go,72.0,38,12,2
2006-12-02,75,Every Mile A Memory,Dierks Bentley,63.0,48,15,happy
2006-12-02,76,I Call It Love,Lionel Richie,74.0,62,18,happy
2006-12-02,77,Rockstar,Nickelback,76.0,76,8,happy
2006-12-02,78,Need A Boss,Shareefa Featuring Ludacris,66.0,62,17,1
2006-12-02,79,Give It Away,George Strait,65.0,35,16,1
2006-12-02,80,Amarillo Sky,Jason Aldean,80.0,80,6,happy
2006-12-02,81,S.E.X.,Lyfe Jennings,70.0,37,18,happy
2006-12-02,82,Mountains,Lonestar,87.0,82,8,happy
2006-12-02,83,Here (In Your Arms),Hellogoodbye,84.0,83,3,happy
2006-12-02,84,Upgrade U,Beyonce Featuring Jay Z,86.0,84,3,happy
2006-12-02,85,That's That,Snoop Dogg Featuring R. Kelly,,85,1,1
2006-12-02,86,You,Lloyd Featuring Lil Wayne,94.0,86,2,happy
2006-12-02,87,The Kill (Bury Me),30 Seconds To Mars,85.0,65,18,happy
2006-12-02,88,Tell Me Baby,Red Hot Chili Peppers,79.0,50,14,2
2006-12-02,89,When Your Heart Stops Beating,(+44),,89,1,2
2006-12-02,90,The Diary Of Jane,Breaking Benjamin,91.0,50,17,2
2006-12-02,91,Runaway Love,Ludacris Featuring Mary J. Blige,,91,1,1
2006-12-02,92,Love You,Jack Ingram,88.0,87,6,happy
2006-12-02,93,Save Room,John Legend,95.0,61,4,happy
2006-12-02,94,Chicken Noodle Soup.,Webstar & Young B Featuring The Voice Of Harlem,83.0,45,11,1
2006-12-02,95,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz,89.0,48,16,1
2006-12-02,96,The Riddle,Five For Fighting,81.0,40,18,1
2006-12-02,97,Nothing Left To Lose,Mat Kearney,92.0,92,6,happy
2006-12-02,98,Face Down,The Red Jumpsuit Apparatus,98.0,76,15,2
2006-12-02,99,If We Were A Movie,Hannah Montana,82.0,47,4,2
2006-12-02,100,I Luv It,Young Jeezy,,100,1,1
2006-11-04,1,Money Maker,Ludacris Featuring Pharrell,1.0,1,11,1
2006-11-04,2,Smack That,Akon Featuring Eminem,4.0,2,5,1
2006-11-04,3,Lips Of An Angel,Hinder,3.0,3,15,happy
2006-11-04,4,SexyBack,Justin Timberlake,2.0,1,16,1
2006-11-04,5,My Love,Justin Timberlake Featuring T.I.,8.0,5,7,sad
2006-11-04,6,How To Save A Life,The Fray,5.0,3,28,1
2006-11-04,7,Too Little Too Late,JoJo,7.0,3,10,2
2006-11-04,8,Chasing Cars,Snow Patrol,6.0,5,23,happy
2006-11-04,9,Come To Me,Diddy Featuring Nicole Scherzinger,18.0,9,8,2
2006-11-04,10,Far Away,Nickelback,10.0,8,14,happy
2006-11-04,11,Chain Hang Low,Jibbs,9.0,7,12,happy
2006-11-04,12,Say Goodbye,Chris Brown,14.0,12,11,1
2006-11-04,13,Show Stopper,Danity Kane,12.0,8,10,1
2006-11-04,14,Call Me When You're Sober,Evanescence,13.0,10,10,happy
2006-11-04,15,White & Nerdy,"""Weird Al"" Yankovic",11.0,9,4,1
2006-11-04,16,Maneater,Nelly Furtado,16.0,16,6,1
2006-11-04,17,London Bridge,Fergie,15.0,1,14,1
2006-11-04,18,Buttons,The Pussycat Dolls Featuring Snoop Dogg,19.0,3,24,1
2006-11-04,19,Fergalicious,Fergie,35.0,19,5,1
2006-11-04,20,Get Up,Ciara Featuring Chamillionaire,20.0,7,13,happy
2006-11-04,21,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin,44.0,21,3,happy
2006-11-04,22,Crazy,Gnarls Barkley,23.0,2,25,happy
2006-11-04,23,Waiting On The World To Change,John Mayer,26.0,20,15,1
2006-11-04,24,Before He Cheats,Carrie Underwood,28.0,24,8,2
2006-11-04,25,Ring The Alarm,Beyonce,21.0,11,7,1
2006-11-04,26,Pullin' Me Back,Chingy Featuring Tyrese,17.0,9,19,1
2006-11-04,27,Over My Head (Cable Car),The Fray,25.0,8,37,1
2006-11-04,28,When You Were Young,The Killers,24.0,14,11,2
2006-11-04,29,I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,22.0,17,17,1
2006-11-04,30,Sexy Love,Ne-Yo,27.0,7,20,1
2006-11-04,31,Walk It Out,Unk,43.0,31,7,happy
2006-11-04,32,Stuntin' Like My Daddy,Birdman & Lil Wayne,51.0,32,8,1
2006-11-04,33,I Write Sins Not Tragedies,Panic! At The Disco,29.0,7,34,1
2006-11-04,34,What Hurts The Most,Rascal Flatts,31.0,6,38,1
2006-11-04,35,My Little Girl,Tim McGraw,53.0,35,6,0
2006-11-04,36,I Loved Her First,Heartland,34.0,34,11,sad
2006-11-04,37,Gallery,Mario Vazquez,38.0,37,14,1
2006-11-04,38,Hurt,Christina Aguilera,59.0,38,4,sad
2006-11-04,39,Promiscuous,Nelly Furtado Featuring Timbaland,30.0,1,25,1
2006-11-04,40,It Ends Tonight,The All-American Rejects,58.0,40,4,happy
2006-11-04,41,I Wanna Love You,Akon Featuring Snoop Dogg,56.0,41,4,happy
2006-11-04,42,U And Dat,E-40 Featuring T-Pain & Kandi Girl,33.0,13,24,1
2006-11-04,43,My Wish,Rascal Flatts,41.0,41,7,1
2006-11-04,44,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,32.0,3,22,1
2006-11-04,45,Money In The Bank,Lil Scrappy Featuring Young Buck,55.0,45,6,1
2006-11-04,46,Move Along,The All-American Rejects,42.0,15,39,2
2006-11-04,47,Want To,Sugarland,49.0,41,5,happy
2006-11-04,48,Every Mile A Memory,Dierks Bentley,60.0,48,11,happy
2006-11-04,49,Hate Me,Blue October,37.0,31,28,0
2006-11-04,50,You Save Me,Kenny Chesney,48.0,48,8,sad
2006-11-04,51,S.E.X.,Lyfe Jennings,40.0,37,14,happy
2006-11-04,52,That Girl,Frankie J Featuring Mannie Fresh & Chamillionaire,61.0,43,11,happy
2006-11-04,53,Ain't No Other Man,Christina Aguilera,39.0,6,20,happy
2006-11-04,54,We Fly High,Jim Jones,63.0,54,3,happy
2006-11-04,55,Would You Go With Me,Josh Turner,46.0,43,17,1
2006-11-04,56,Welcome To The Black Parade,My Chemical Romance,64.0,56,6,2
2006-11-04,57,Once In A Lifetime,Keith Urban,52.0,52,8,happy
2006-11-04,58,Show Me What You Got,JAY-Z,72.0,58,3,happy
2006-11-04,59,Chicken Noodle Soup.,Webstar & Young B Featuring The Voice Of Harlem,57.0,45,7,1
2006-11-04,60,Boston,Augustana,54.0,54,3,0
2006-11-04,61,Tim McGraw,Taylor Swift,65.0,61,7,0
2006-11-04,62,Tell Me,Diddy Featuring Christina Aguilera,,62,1,0
2006-11-04,63,Push It,Rick Ross,69.0,61,8,1
2006-11-04,64,Give It Away,George Strait,50.0,35,12,1
2006-11-04,65,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz,62.0,48,12,1
2006-11-04,66,Love Me Or Hate Me (F**k You!!!!),Lady Sovereign,81.0,66,2,sad
2006-11-04,67,Take Me As I Am,Mary J. Blige,68.0,67,5,happy
2006-11-04,68,Need A Boss,Shareefa Featuring Ludacris,66.0,66,13,1
2006-11-04,69,Suddenly I See,KT Tunstall,76.0,60,15,1
2006-11-04,70,Tell Me Baby,Red Hot Chili Peppers,67.0,50,10,2
2006-11-04,71,The Riddle,Five For Fighting,70.0,40,14,1
2006-11-04,72,Right Where You Want Me,Jesse McCartney,71.0,33,7,1
2006-11-04,73,I Call It Love,Lionel Richie,75.0,62,14,happy
2006-11-04,74,Through Glass,Stone Sour,79.0,71,12,1
2006-11-04,75,Walk Away (Remember Me),Paula DeAnda Featuring The DEY,90.0,75,3,happy
2006-11-04,76,Put Your Records On,Corinne Bailey Rae,73.0,64,17,1
2006-11-04,77,She's Everything,Brad Paisley,86.0,77,3,0
2006-11-04,78,The Pick Of Destiny,Tenacious D,,78,1,happy
2006-11-04,79,Here It Goes Again,OK Go,80.0,38,8,2
2006-11-04,80,It's Okay (One Blood),The Game Featuring Junior Reid,78.0,76,10,happy
2006-11-04,81,Unappreciated,Cherish,92.0,81,4,happy
2006-11-04,82,The Kill (Bury Me),30 Seconds To Mars,87.0,65,14,happy
2006-11-04,83,Streetcorner Symphony,Rob Thomas,93.0,76,4,1
2006-11-04,84,Come Back To Me,Vanessa Hudgens,82.0,79,6,2
2006-11-04,85,Call On Me,Janet & Nelly,74.0,25,18,happy
2006-11-04,86,Rockstar,Nickelback,85.0,85,4,happy
2006-11-04,87,Irreplaceable,Beyonce,,87,1,happy
2006-11-04,88,Brand New Girlfriend,Steve Holy,84.0,40,19,1
2006-11-04,89,Mountains,Lonestar,99.0,89,4,happy
2006-11-04,90,Like Red On A Rose,Alan Jackson,89.0,80,5,sad
2006-11-04,91,The Diary Of Jane,Breaking Benjamin,91.0,50,13,2
2006-11-04,92,Nothing Left To Lose,Mat Kearney,96.0,92,4,happy
2006-11-04,93,Some People Change,Montgomery Gentry,97.0,93,2,happy
2006-11-04,94,Remember The Name,Fort Minor Featuring Styles Of Beyond,88.0,66,6,happy
2006-11-04,95,Amarillo Sky,Jason Aldean,100.0,95,2,happy
2006-11-04,96,Love You,Jack Ingram,98.0,96,2,happy
2006-11-04,97,Long Way 2 Go,Cassie,,97,1,1
2006-11-04,98,Canadian Idiot,"""Weird Al"" Yankovic",94.0,82,3,happy
2006-11-04,99,Tu Amor,RBD,,99,1,happy
2006-11-04,100,Face Down,The Red Jumpsuit Apparatus,,76,13,2
2006-10-07,1,SexyBack,Justin Timberlake,1.0,1,12,1
2006-10-07,2,Money Maker,Ludacris Featuring Pharrell,2.0,2,7,1
2006-10-07,3,How To Save A Life,The Fray,7.0,3,24,1
2006-10-07,4,London Bridge,Fergie,4.0,1,10,1
2006-10-07,5,Lips Of An Angel,Hinder,5.0,5,11,happy
2006-10-07,6,Chasing Cars,Snow Patrol,6.0,6,19,happy
2006-10-07,7,Too Little Too Late,JoJo,3.0,3,6,2
2006-10-07,8,Chain Hang Low,Jibbs,8.0,8,8,happy
2006-10-07,9,Pullin' Me Back,Chingy Featuring Tyrese,15.0,9,15,1
2006-10-07,10,Buttons,The Pussycat Dolls Featuring Snoop Dogg,10.0,3,20,1
2006-10-07,11,Far Away,Nickelback,13.0,8,10,happy
2006-10-07,12,Sexy Love,Ne-Yo,12.0,7,16,1
2006-10-07,13,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,14.0,3,18,1
2006-10-07,14,Ring The Alarm,Beyonce,11.0,11,3,1
2006-10-07,15,Crazy,Gnarls Barkley,9.0,2,21,happy
2006-10-07,16,Call Me When You're Sober,Evanescence,19.0,10,6,happy
2006-10-07,17,I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,17.0,17,13,1
2006-10-07,18,Show Stopper,Danity Kane,24.0,8,6,1
2006-10-07,19,Promiscuous,Nelly Furtado Featuring Timbaland,16.0,1,21,1
2006-10-07,20,Waiting On The World To Change,John Mayer,27.0,20,11,1
2006-10-07,21,I Write Sins Not Tragedies,Panic! At The Disco,18.0,7,30,1
2006-10-07,22,Over My Head (Cable Car),The Fray,22.0,8,33,1
2006-10-07,23,U And Dat,E-40 Featuring T-Pain & Kandi Girl,20.0,13,20,1
2006-10-07,24,Shoulder Lean,Young Dro Featuring T.I.,21.0,10,17,1
2006-10-07,25,My Love,Justin Timberlake Featuring T.I.,29.0,25,3,sad
2006-10-07,26,Say Goodbye,Chris Brown,30.0,26,7,1
2006-10-07,27,Get Up,Ciara Featuring Chamillionaire,23.0,7,9,happy
2006-10-07,28,Ain't No Other Man,Christina Aguilera,25.0,6,16,happy
2006-10-07,29,Me & U,Cassie,26.0,3,24,1
2006-10-07,30,Come To Me,Diddy Featuring Nicole Scherzinger,28.0,25,4,2
2006-10-07,31,Hate Me,Blue October,34.0,31,24,0
2006-10-07,32,Move Along,The All-American Rejects,32.0,15,35,2
2006-10-07,33,What Hurts The Most,Rascal Flatts,36.0,6,34,1
2006-10-07,34,Right Where You Want Me,Jesse McCartney,33.0,33,3,1
2006-10-07,35,Hips Don't Lie,Shakira Featuring Wyclef Jean,31.0,1,28,1
2006-10-07,36,Call On Me,Janet & Nelly,50.0,25,14,happy
2006-10-07,37,Maneater,Nelly Furtado,62.0,37,2,1
2006-10-07,38,S.E.X.,Lyfe Jennings,40.0,38,10,happy
2006-10-07,39,I Loved Her First,Heartland,43.0,39,7,sad
2006-10-07,40,Do It To It,Cherish Featuring Sean Paul Of The YoungBloodZ,35.0,12,21,2
2006-10-07,41,Want To,Sugarland,,41,1,happy
2006-10-07,42,It's Goin' Down,Yung Joc,39.0,3,26,1
2006-10-07,43,That Girl,Frankie J Featuring Mannie Fresh & Chamillionaire,54.0,43,7,happy
2006-10-07,44,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,38.0,7,27,1
2006-10-07,45,Would You Go With Me,Josh Turner,46.0,45,13,1
2006-10-07,46,Dani California,Red Hot Chili Peppers,37.0,6,25,2
2006-10-07,47,Black Horse & The Cherry Tree,KT Tunstall,41.0,20,29,1
2006-10-07,48,Before He Cheats,Carrie Underwood,56.0,48,4,2
2006-10-07,49,Gallery,Mario Vazquez,55.0,49,10,1
2006-10-07,50,Chemicals React,Aly & AJ,70.0,50,2,2
2006-10-07,51,When You Were Young,The Killers,53.0,29,7,2
2006-10-07,52,Leave The Pieces,The Wreckers,48.0,34,18,1
2006-10-07,53,Here It Goes Again,OK Go,44.0,38,4,2
2006-10-07,54,Tell Me Baby,Red Hot Chili Peppers,52.0,50,6,2
2006-10-07,55,You Save Me,Kenny Chesney,65.0,55,4,sad
2006-10-07,56,Once In A Lifetime,Keith Urban,60.0,53,4,happy
2006-10-07,57,Deja Vu,Beyonce Featuring Jay Z,42.0,4,15,1
2006-10-07,58,Brand New Girlfriend,Steve Holy,51.0,40,15,1
2006-10-07,59,The Riddle,Five For Fighting,63.0,40,10,1
2006-10-07,60,Life Is A Highway,Rascal Flatts,58.0,7,17,2
2006-10-07,61,About Us,Brooke Hogan Featuring Paul Wall,59.0,33,8,1
2006-10-07,62,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz,67.0,62,8,1
2006-10-07,63,I Call It Love,Lionel Richie,64.0,63,10,happy
2006-10-07,64,Put Your Records On,Corinne Bailey Rae,73.0,64,13,1
2006-10-07,65,Every Mile A Memory,Dierks Bentley,69.0,65,7,happy
2006-10-07,66,Chicken Noodle Soup.,Webstar & Young B Featuring The Voice Of Harlem,84.0,66,3,1
2006-10-07,67,My Wish,Rascal Flatts,85.0,67,3,1
2006-10-07,68,If You're Going Through Hell (Before The Devil Even Knows),Rodney Atkins,61.0,33,19,1
2006-10-07,69,Give It Away,George Strait,74.0,69,8,1
2006-10-07,70,Stuntin' Like My Daddy,Birdman & Lil Wayne,82.0,70,4,1
2006-10-07,71,Building Bridges,Brooks & Dunn With Sheryl Crow & Vince Gill,76.0,66,10,happy
2006-10-07,72,"Steady, As She Goes",The Raconteurs,57.0,54,20,happy
2006-10-07,73,Remember The Name,Fort Minor Featuring Styles Of Beyond,66.0,66,2,happy
2006-10-07,74,Push It,Rick Ross,91.0,74,4,1
2006-10-07,75,Walk It Out,Unk,80.0,75,3,happy
2006-10-07,76,Streetcorner Symphony,Rob Thomas,,76,1,1
2006-10-07,77,Tim McGraw,Taylor Swift,87.0,77,3,0
2006-10-07,78,Through Glass,Stone Sour,78.0,71,8,1
2006-10-07,79,Fergalicious,Fergie,,79,1,1
2006-10-07,80,Suddenly I See,KT Tunstall,77.0,71,11,1
2006-10-07,81,The Kill (Bury Me),30 Seconds To Mars,72.0,65,10,happy
2006-10-07,82,Come Back To Me,Vanessa Hudgens,79.0,79,2,2
2006-10-07,83,Money In The Bank,Lil Scrappy Featuring Young Buck,100.0,83,2,1
2006-10-07,84,Need A Boss,Shareefa Featuring Ludacris,94.0,78,9,1
2006-10-07,85,My Little Girl,Tim McGraw,99.0,85,2,0
2006-10-07,86,It's Okay (One Blood),The Game Featuring Junior Reid,88.0,86,6,happy
2006-10-07,87,Animal I Have Become,Three Days Grace,83.0,60,19,2
2006-10-07,88,The Diary Of Jane,Breaking Benjamin,93.0,50,9,2
2006-10-07,89,Ghetto Story Chapter 2,Cham Featuring Alicia Keys,90.0,77,7,happy
2006-10-07,90,I Can't Hate You Anymore,Nick Lachey,89.0,87,3,happy
2006-10-07,91,Bring It On Home,Little Big Town,86.0,58,18,happy
2006-10-07,92,Welcome To The Black Parade,My Chemical Romance,71.0,71,2,2
2006-10-07,93,Nothing Left To Lose,Mat Kearney,,93,1,happy
2006-10-07,94,Face Down,The Red Jumpsuit Apparatus,92.0,76,10,2
2006-10-07,95,Smack That,Akon Featuring Eminem,,95,1,1
2006-10-07,96,Like Red On A Rose,Alan Jackson,,96,1,sad
2006-10-07,97,Take Me As I Am,Mary J. Blige,,97,1,happy
2006-10-07,98,Hands Up,Lloyd Banks Featuring 50 Cent,97.0,84,4,happy
2006-10-07,99,Superman,Brown Boy,,99,1,0
2006-10-07,100,Ni Una Sola Palabra,Paulina Rubio,98.0,98,2,happy
2006-09-02,1,London Bridge,Fergie,1.0,1,5,1
2006-09-02,2,Crazy,Gnarls Barkley,2.0,2,16,happy
2006-09-02,3,Promiscuous,Nelly Furtado Featuring Timbaland,3.0,1,16,1
2006-09-02,4,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,6.0,4,13,1
2006-09-02,5,Buttons,The Pussycat Dolls Featuring Snoop Dogg,5.0,4,15,1
2006-09-02,6,Me & U,Cassie,4.0,3,19,1
2006-09-02,7,Get Up,Ciara Featuring Chamillionaire,21.0,7,4,happy
2006-09-02,8,Ain't No Other Man,Christina Aguilera,8.0,6,11,happy
2006-09-02,9,Sexy Love,Ne-Yo,9.0,9,11,1
2006-09-02,10,I Write Sins Not Tragedies,Panic! At The Disco,7.0,7,25,1
2006-09-02,11,Far Away,Nickelback,23.0,11,5,happy
2006-09-02,12,Do It To It,Cherish Featuring Sean Paul Of The YoungBloodZ,14.0,12,16,2
2006-09-02,13,Shoulder Lean,Young Dro Featuring T.I.,10.0,10,12,1
2006-09-02,14,U And Dat,E-40 Featuring T-Pain & Kandi Girl,13.0,13,15,1
2006-09-02,15,Deja Vu,Beyonce Featuring Jay Z,12.0,4,10,1
2006-09-02,16,Pullin' Me Back,Chingy Featuring Tyrese,20.0,16,10,1
2006-09-02,17,Show Stopper,Danity Kane,,17,1,1
2006-09-02,18,Over My Head (Cable Car),The Fray,11.0,8,28,1
2006-09-02,19,I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,22.0,19,8,1
2006-09-02,20,It's Goin' Down,Yung Joc,15.0,3,21,1
2006-09-02,21,Bossy,Kelis Featuring Too $hort,18.0,16,16,happy
2006-09-02,22,Hips Don't Lie,Shakira Featuring Wyclef Jean,17.0,1,23,1
2006-09-02,23,Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,19.0,7,22,1
2006-09-02,24,Unfaithful,Rihanna,16.0,6,17,sad
2006-09-02,25,Call Me When You're Sober,Evanescence,,25,1,happy
2006-09-02,26,Chasing Cars,Snow Patrol,31.0,26,14,happy
2006-09-02,27,Move Along,The All-American Rejects,25.0,15,30,2
2006-09-02,28,Dani California,Red Hot Chili Peppers,26.0,6,20,2
2006-09-02,29,When You Were Young,The Killers,29.0,29,2,2
2006-09-02,30,Black Horse & The Cherry Tree,KT Tunstall,30.0,20,24,1
2006-09-02,31,SexyBack,Justin Timberlake,35.0,31,7,1
2006-09-02,32,Chain Hang Low,Jibbs,39.0,32,3,happy
2006-09-02,33,Ridin',Chamillionaire Featuring Krayzie Bone,28.0,1,27,2
2006-09-02,34,Lips Of An Angel,Hinder,49.0,34,6,happy
2006-09-02,35,A Public Affair,Jessica Simpson,24.0,14,8,happy
2006-09-02,36,So What,Field Mob Featuring Ciara,27.0,10,20,happy
2006-09-02,37,Bad Day,Daniel Powter,32.0,1,28,0
2006-09-02,38,Savin' Me,Nickelback,34.0,19,25,0
2006-09-02,39,Leave The Pieces,The Wreckers,38.0,34,13,1
2006-09-02,40,Hate Me,Blue October,47.0,40,19,0
2006-09-02,41,Unwritten,Natasha Bedingfield,37.0,5,39,happy
2006-09-02,42,Call On Me,Janet & Nelly,44.0,25,9,happy
2006-09-02,43,Brand New Girlfriend,Steve Holy,41.0,41,10,1
2006-09-02,44,About Us,Brooke Hogan Featuring Paul Wall,33.0,33,3,1
